A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
0.015195952773184085,0.29363810488869063,0.24485553006507244,0.30889140670461046,0.7730858727005593,0.7633779439008556,0.20123179665995938,0.7586054503436739,0.7106925720931186,0.7202819924159176,0.569174624343782,0.34407350039097545,0.5649711669153247,0.2062870578655474,0.17299798798242394,0.6406483447016128,0.3084531222811865,0.5706834059147362,0.1866450557659492,0.1686370787288889
0.6752199971415365,0.7753074816453276,0.30978476513142816,0.6756758720508123,0.37447592678233343,0.18311408201162277,0.4588579984981687,0.3674656681082895,0.631111922115778,0.6075093160039822,0.7763752269688684,0.4571051931253106,0.21199709912783438,0.39815446711533553,0.5552014285352519,0.5137562983374613,0.3937189068651315,0.11458240309671636,0.6240592450539739,0.656993698170659
0.07950386838683199,0.44422220338650625,0.6582623781652707,0.7447285675478701,0.17611600489737045,0.4405623779032074,0.6022082101059305,0.6385914290809942,0.13629759733076657,0.38740214967581227,0.40069366543815266,0.8373328537133102,0.5238418577608991,0.7142941594452493,0.6488415239860242,0.6442902642435149,0.052424399154166856,0.3495188570067104,0.5524636326998356,0.3531019755012808
0.865730302418687,0.930241921402573,0.29276031238550215,0.6316955766277207,0.7450725832273236,0.5805480757571213,0.3770796847427259,0.750226000650732,0.8052687028275148,0.1756153446173624,0.5680663850901928,0.8837994946079571,0.14826633966621633,0.14725177640336523,0.4153643119143571,0.16144331476301954,0.346897239099057,0.18905011397512567,0.7233688005884849,0.5719247803181529
0.5138051883629864,0.37013569217762843,0.6094842265367056,0.7080118625537188,0.3372038302225516,0.2795904188346853,0.648791046906322,0.3827175017029817,0.4687566917426206,0.3352732474723224,0.46607951154388766,0.661907632210833,0.6821742169356929,0.7878578833192718,0.42477671502150843,0.4991924944676641,0.35322087279511805,0.555958296575765,0.5841588533481648,0.38141352799773875
0.5858685450489928,0.3463553456609417,0.9476795724128301,0.5493848115611961,0.7851199198169744,0.3158253557753823,0.6566846027604925,0.7074589778501872,0.20572717884904534,0.23071159639728941,0.024753634951657943,0.6531736692533193,0.9903717149734612,0.7561656322858467,0.5858019591863315,0.9160333634321489,0.08564571505879714,0.2847627333659718,0.8624709025518396,0.07790457218619279
0.2970998789202357,0.2952739157850006,0.8222949048347594,0.5554664522596052,0.17914341040630943,0.23032010632542432,0.7442040226911888,0.4064472435834481,0.22167954533882728,0.5501313719575807,0.17276416894517055,0.6396346986639202,0.6473312284184413,0.7760336514215044,0.4903792142447088,0.7257534348593471,0.7708213009315988,0.3650339181691795,0.6513508739484358,0.3339309881816389
0.5417649289529862,0.5137899277818194,0.5698164843933923,0.5859643941278887,0.9878015974309949,0.43226489221397346,0.7919785541311558,0.4593771545243003,0.15866002233091908,0.4460714419667744,0.358641644673287,0.5554150076436042,0.9999999999999998,0.6955097413801092,0.730433460725584,0.5446337695537878,0.02509457258188641,0.3062327856190159,0.6976255323476346,0.4450014303972669
0.2602299339378997,0.13205670272421566,0.48337363416994444,0.08811760115574996,0.2502828840282074,0.82889782716003,0.38384546629056004,0.02899590243175504,0.46346867390594126,0.4272855136052445,0.9265001825354908,0.6917533192549199,0.404204777725364,0.12228862859435963,0.16444170304827072,0.40279591521129443,0.5141312399129094,0.9642336349562285,0.18111390761943896,0.27439324849780533
0.23418098450256047,0.2206705693615595,0.3305719670253255,0.3597222390168795,0.33005898912953435,0.6188397970632055,0.37562327186674555,0.7801603605629772,0.7191969276224603,0.3478420611267535,0.6260910676817026,0.8604874451538772,0.6172521439182523,0.34986246267884313,0.305469948711699,0.5890672371906953,0.3537794312336418,0.6204957004537499,0.21872406321219914,0.35542430861362617
0.6162231576633699,0.7993226165729999,0.6782359513644372,0.773616111392891,0.7301355002619103,0.07139496685401697,0.44746119751921765,0.651478463710443,0.3543755832239567,0.45419471378399656,1.0,0.15369603196385856,0.17992238055556864,0.2678277063831349,0.7147942926693642,0.15056322505171488,0.42758644492300835,0.09570553065261028,0.5761215991495856,0.5089909319396508
0.6138032254461245,0.4847524212407092,0.12511901062120306,0.27882416839928037,0.6151797181954493,0.6762571707642475,0.23346571192846477,0.35179930953839034,0.6082702982062146,0.5436361104510056,0.6937438336917894,0.4370556425626385,0.9460918844490975,0.29250801352968314,0.0879046480462145,0.8516810246825489,0.5829675935582922,0.660010186905933,0.47332415616755663,0.27468239948016987
0.429334784987615,0.3488573299435015,0.2001370399335099,0.3656004504928665,0.6366508325463551,0.6444816288567939,0.3186119477524039,0.5013631274833211,0.8809181759731839,0.48880281100615647,0.5400906949030462,0.5851062960062908,0.6815731796597232,0.39940740971032307,0.3226161463856407,0.6059570026520614,0.32441663711277047,0.37344867084782885,0.343323506973604,0.39024721521821254
0.35079287519370006,0.1760747980036384,0.669040916185093,0.7641714258392354,0.9830633586123794,0.18123852040061533,0.794827064979761,0.007368956573028496,0.6489855991909182,0.6074411166330737,0.129631988218658,0.30892397696680685,0.7543572434218743,0.5319998531254875,0.4827235368402531,0.5325123273721462,0.533225220625236,0.37760040121184457,0.3869357723032669,0.24604785084612713
0.6818165429084326,0.22771142674417694,0.6975055633394276,0.5055426445277603,0.5764558495484263,0.4647820738972668,0.8128571034445145,0.18121231046308073,0.3006079025359212,0.1911875200508042,0.33661014925258703,0.34654783091804486,0.6146977758974317,0.6502028250970242,0.7506398516822594,0.6896337272557368,0.15728925598221083,0.36664415104610326,0.719253539130497,0.35942690800867205
0.5623845420784644,0.6992346376437115,0.37003145031689944,0.749581395038881,0.3916065515693933,0.2675490402443529,0.33789998953290556,0.7666247525274076,0.7559411001363916,0.3629834576696347,0.9558640935750777,0.43842782207620706,0.29308532562091266,0.14915264787051086,0.5171220440754164,0.15975787223124915,0.30055815310976475,0.27849865702271787,0.5817287865726495,0.7846007751247732
0.6219539994779042,0.7323284908803405,0.32395428194225495,0.651805330213081,0.6228924906042909,0.5767429356951308,0.3146640274978868,0.6955918126745793,0.8222524124917695,0.3536897233310234,0.4627087557898469,0.22571612158901627,0.32747749650186053,0.2095077229941239,0.47999395879508205,0.053883691007571566,0.3354261280078638,0.6329362502218969,0.587399632101981,0.7509328060830032
0.6128681736131888,0.6363008229912961,0.5863606002183332,0.7544796367547075,0.6316849173428705,0.24075390166934557,0.8692128100946059,0.6351019449950827,0.3490619299560047,0.4555491611813801,0.15351899963254817,0.8671369351815938,0.7979321876839578,0.6335389395922806,0.670820655322302,0.6572378521833282,0.9860704306475641,0.13306670673793142,0.5586730185330451,0.3917104473843672
0.8318849414713381,0.14104794737421428,0.7319576008765162,0.43315755521688104,0.8374440793809508,0.6391155637899402,0.8039922095391547,0.8803959412422879,0.27582851885152104,0.6990905778811993,0.32088260889672704,0.40602981954387496,0.9253359565910335,0.6482871104246817,0.5992901894314062,0.6148028001735372,0.7029746499161516,0.42067547965477536,0.8290145692320812,0.07642689144109593
0.3590586051233171,0.12021289458963436,0.37261877540927213,0.2507557151331695,0.37495590571870685,0.8345336015377568,0.12720275074475218,0.7555973725867986,0.47247870234288314,0.6973720477917683,0.7739594810743946,0.37723092870778485,0.5653263943288546,0.2753509942771058,0.15807059610204305,0.7180835237610348,0.5430595729469192,0.7788428587556786,0.22222482556294648,0.43215286014496795
0.4019287252202546,0.2652870651966193,0.9877957759974791,0.4311989653907441,0.19200518444765713,0.552987707000732,0.9379517047458905,0.32368368703626865,0.1385828723328721,0.6208553800372321,0.41749687315175055,0.4892256520405066,0.5266186457093176,0.7494649977837367,0.6146220916826479,0.5999822806253042,0.11547169055174855,0.3586258787947656,0.8698327187524135,0.2555611321095873
0.3460170680938689,0.9020173862592621,0.3525067471041074,0.7861322948363085,0.4079677923425791,0.46097680156903764,0.35614683518844314,0.5270430858397299,0.9635981875217116,0.5124627630746001,0.928853189148529,0.46415054245091136,0.06618358053652035,0.34796550903164836,0.549134430609173,0.2489276607316462,0.709669579886286,0.4515461304918702,0.6472537110861669,0.5341543975903812
0.3204971499820737,0.5712700725753461,0.24448550012906312,0.4748924555116616,0.2816168755871694,0.3728191305817768,0.2887388986474504,0.042311196650951455,0.6001986823240397,0.9072360613851995,0.5371751229019024,0.7359348267149386,0.3639006753259353,0.3761828978055315,0.6044574988352839,0.5712671070612458,0.5996467949915995,0.36555716728897036,0.6316732062934672,0.7962672446962304
0.3496320891267274,0.630676147219494,0.5185837637332387,0.5714857795334104,0.5606276161135133,0.344890381015962,0.39156957296560496,0.5337305643422896,0.3988386916087289,0.5337982968086994,0.50853154723862,0.6522607367770483,0.26946111013663376,0.12259692848942189,0.5939978951333211,0.2710198523747366,0.6360114951826074,0.2504284209812759,0.6134039492587015,0.682429307797418
0.58719981918836,0.41112261794704746,0.10592137207262053,0.7341885267804658,0.676317168291431,0.5514265460033658,0.35901991906915454,0.48398083617168436,0.6701570905902902,0.4089472426725811,0.45783813124676676,0.5884674769473794,0.45976676395131644,0.08342495996057858,0.5360568827878752,0.1986872675538751,0.6114109562998502,0.23262855175063546,0.5554981064367859,0.71011224355612
0.27163620136832467,0.2906065035275289,0.7254274006139234,0.7541228971670118,0.6702076922897268,0.2058646718118925,0.8072494641558186,0.8341200136811646,0.3702066464934668,0.5254296781624134,0.1414832232873014,0.6123629789244813,0.6257051758220813,0.5593191775059914,0.6945781174993677,0.7015660148851928,0.5941569772840153,0.290808937340189,0.4637139974107559,0.31217100042344464
0.4608192131822169,0.3305882036024341,0.2968590942885173,0.20232865124809224,0.5600278284621903,0.6585701677129628,0.40763108198215137,0.06715530616289239,0.85485512093602,0.7898785891227188,0.6876532868076937,0.8057995618397824,0.5995469001613283,0.387968145771939,0.1316550801463583,0.7193248322560519,0.48450860078230257,0.5528883051520029,0.45077025745678717,0.05393214928768486
0.5756787683412323,0.9602698446881521,0.6244946122974496,0.5000368230006679,0.3633354493928397,0.2501864751224842,0.3735532091126432,0.059246169661290704,0.5309461782777752,0.5985552348213146,0.756359079132251,1.0,0.2708308440231527,0.2836840589140766,0.7914898694250483,0.25902253404330516,0.15790204958230786,0.23164890515568998,0.3758557555225954,0.6213919247351483
0.6883174324976105,0.2627929037178976,0.3541429150188805,0.2338292031564059,1.0,0.8259846193942968,0.21769303435578302,0.6478160150088523,0.4122350968085303,0.20083151823484918,0.5717622387762725,0.6318981477718016,0.6818016942974583,0.26866432055810163,0.23862880435791747,0.6116410978121727,0.5333402390874072,0.8556091870723654,0.11909915921215103,0.30822283078324414
0.5301919736709231,0.16960059997229326,0.2813586554869056,0.1722270934956292,0.2738864304329356,0.63159863705055,0.17568610602076418,0.27337633397341277,0.6906332272305766,0.17199315227695122,0.8415288578527536,0.3303006119018471,0.6303467266608209,0.25206889052104686,0.18998082749386125,0.5701921138617012,0.5209624342505578,0.6575103149683627,0.2888676406420025,0.3393283372912344
0.9370181993063811,0.884723417211182,0.4768028384109137,0.5118884732061784,0.6024760505255119,0.224797259561692,0.37895578966676835,0.47032969766771787,0.7154496237261121,0.27909521156450634,0.7675020916239765,0.5590498088634519,0.025006469449268987,0.35778410159935536,0.6680213567710765,0.18814338242535344,0.8101441540309631,0.23331815505072417,0.7109129100002203,0.5873059864635553
0.16341072422198183,0.595759438824944,0.24184344309955513,0.7846247722796982,0.7410662473081346,0.5076511872740476,0.3995559974264791,0.6321983394969044,0.841409345724554,0.5875083547837432,0.48115764726088545,0.6071912758152929,0.3862351248331758,0.20912554008445183,0.7066452775855664,0.14232689907542317,0.5353659326675166,0.33795216272101936,0.7548889261328574,0.8018136852341374
0.42526489699134706,0.23610582621936155,0.47065717107397975,0.7536347421354516,0.9747852614383309,0.27656162361319325,0.992337762597443,0.6245741535417723,0.46103280698358795,0.30063919081518076,0.20820791296579583,0.30531016768747316,0.677209039387298,0.6275005620305387,0.64416938675314,0.6211903583120202,0.5030280165271583,0.3489016879210865,0.6014483947747814,0.2617959331465131
0.18725440162646245,0.24053477830211134,0.7358727070607861,0.6809880627551531,0.7071826109871147,0.2148620907360902,0.881430995703684,0.8733290239779308,0.38527238928180957,0.6560534778930553,0.24108084117174172,0.3345058582071154,0.6268628098793642,0.5985207855597823,0.5259908671345045,0.6686201103327494,0.5532928067421707,0.37308578304009543,0.6312604344229724,0.07462640906020901
0.2002753872305021,0.9268454476047931,0.6879569029246495,0.5949244822824773,0.12314953459476907,0.45639075127249495,0.2500347491921471,0.4756654470927515,0.5654503288572842,0.3152173285615233,0.6071671570778592,0.756649191364688,0.2404201919996799,0.19643305153610396,0.5347634534634114,0.35253934058092434,0.5870561209791784,0.3968484352445129,0.4518518666960023,0.4832093472732275
0.7903620098177446,0.6070038524722149,0.18091831105843198,0.7426322841924946,0.7273764746126322,0.26541248969741815,0.5260004084603453,0.5313771629472217,0.5684542666915199,0.05066918126158587,0.5557992505297309,0.6563033706167776,0.3685029183878322,0.24674004726091425,0.4087667031376365,0.3293285197550836,0.3534883065508325,0.29184084320300785,0.7873641077897706,0.778757459335843
0.5776942166106025,0.17900791205554778,0.8587171221576155,0.5603910522415767,0.3667398494460675,0.3857234951544092,0.4272858546693461,0.4619846625135619,0.2916990927245391,0.6483910006955351,0.17378865858150572,0.5394858065012013,0.7483258016872434,0.8502829220779664,0.5454253503325297,0.8168928723770079,0.7639898777545531,0.4060348118721348,0.7103285559787842,0.2917751115572274
0.25264781293458055,0.8035052864847163,0.5028474309445689,0.4930888111759379,0.40160771941666423,0.7269231160318548,0.0,0.15623827605533286,0.8064180424481691,0.39844933654053183,0.5790563227577371,0.501552797980311,0.3269123618832651,0.34406587313074083,0.6649588487971536,0.18400237263998837,0.37122801327996746,0.526483706395496,0.38640469416084466,0.6239023977547685
0.5705409824505235,0.4911992929859367,0.26977488207254546,0.6546205337072969,0.7824691604526866,0.4293613778694503,0.28412647242065586,0.4231957400615576,0.6127820932941563,0.42389932734502855,0.595722383791669,0.3604101101301517,0.361771552216966,0.10975498627935004,0.4681217288712433,0.07153000955487165,0.4219000792754912,0.3934982684721857,0.7523919595140274,0.7905672267282429
0.9216716133814447,0.49048312732590377,0.7833341393449187,0.6848913619947385,0.5783869175136136,0.3721139499147259,0.9811935196154131,0.5684256560632011,0.22207056273621661,0.4176562058267151,0.005124805458752879,0.4272903999017583,0.6712305230260613,0.5746984364758153,0.8554466860727079,0.7452326786620336,0.6892635301823791,0.055947347174010786,0.6534565234974334,0.5131339225986479
0.3644735682852154,0.06120056599310425,0.5624439125347673,0.318680785489769,0.8733844967585678,0.2821449347979649,0.711677413473144,0.26635092008327765,0.23046301581014533,0.5573790563788354,0.13786965188683437,0.3264026052234632,0.8310851267660824,0.5920145769975288,0.5650990705175543,0.6760802824351518,0.6618386362702849,0.33643593611115885,0.584343121750094,0.39570167455020766
0.166636370026238,0.04023221525558546,0.5839202977426476,0.4986663811453207,0.7669209671329782,0.32870029124547473,0.48897915763592925,0.643806416001014,0.263585458333257,0.6922508849861011,0.2331011945563838,0.4864645797375676,0.7410328772436297,0.8267860241098179,0.5216003125163479,0.7381480530264628,0.5509834383813023,0.5291508486992167,0.6058712628161681,0.33726090732818126
0.2248575919987093,0.7204434674551592,0.2677260457103071,0.5271987330126708,0.7412556221718818,0.6338441637112645,0.20740480912431103,0.5615172124142248,0.8288560862941508,0.5665463602270769,0.45920020700651104,0.20350846662098043,0.184948847207419,0.5027554885989265,0.7669560973600955,0.37486268511126897,0.5601694631430051,0.3711760815987919,0.7788155751385801,0.8358803224242867
0.3370165494839283,0.8974209037589449,0.43748919867546693,0.6007480816630861,0.4030180236543994,0.6750566686529783,0.1970581221723791,0.5258654182508309,0.7473294306037896,0.2976097243103949,0.6257082661377006,0.16931654010915076,0.3011005824959525,0.12757732105998743,0.48406517273559513,0.2306866729028884,0.27924023176298535,0.38037724381688154,0.46838625207904605,0.7574219751658519
0.33226940168802666,0.22558623868645655,0.22819149265983424,0.3844412706599347,0.4016126688035356,0.7596621007313575,0.2102338632432319,0.6862761277232322,0.9155585077108096,0.7233689583757181,0.6564203563713553,0.3251283404449126,0.6087491028575147,0.26144414976359803,0.4304644805744355,0.5241045687605278,0.46203846824205974,0.5427877931612406,0.1878828572395851,0.6800925815601727
0.8784226395089212,0.3724504296481743,0.13488339468472726,0.34662127637297924,0.1959923017225691,0.6977535406249494,0.4174580596000387,0.4280727138240519,0.6334223120621287,0.1892443411056955,0.8344922285507264,0.6182986821737618,0.6240656651695078,0.3329681539389005,0.22532967722680125,0.8041552660787005,0.7998108397624637,0.5666541737698022,0.3411045352954204,0.4767962342616211
0.15878581989155183,0.33531846007007926,0.3228043640870428,0.0,0.5390167362884837,0.6809591068738764,0.4802655160992707,0.6868702375630852,0.35378276419105636,0.11253832084524218,0.7349642233130906,0.6609368428119952,0.533934249390742,0.215927292916342,0.3367429883518086,0.5064883777828577,0.5054532994667982,0.7780405724185604,0.09360381475772755,0.2724128627730254
