A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
0.3177995605479914,0.19435632914725476,0.3760445806514909,0.2795362141552251,0.3432380477911131,0.7548364946253632,0.18893291432877135,0.8217562404418723,0.6623948157777846,0.54545030768573,0.7687609266337379,0.6606162764687977,0.5027120085615845,0.12051825100658159,0.09879219314825394,0.7025654181343888,0.4291219125891839,0.7278004077219458,0.262139810089697,0.3442053774954646
0.0,0.3206008949697811,0.31052482799836056,0.07874670839660403,0.6171309950531096,0.8048536175407671,0.4858318373682006,0.41978991997589477,0.491445634693069,0.5670724748575513,0.8452289991948005,0.4527668594415672,0.7207221126788899,0.40280159716939457,0.14365269741443082,0.7221345304091966,0.8986670696700085,0.9999999999999999,0.4031805846442534,0.23781909577420923
0.6313859758480518,0.39924487782214,0.3551756614507552,0.2782429235393168,0.6936182291070582,0.7803459409101023,0.10810203489277981,0.3481993345895381,0.6407823278980116,0.7292431878540555,0.5378207516728746,0.5509737228029101,0.7860136373572696,0.23328314685216572,0.14832638782641555,0.7001913045830339,0.505193713646351,0.6235510065143409,0.2845101154140999,0.5396350095653277
0.44995771140292806,0.2684924302885291,0.2646483062163187,0.2837031711973114,0.5582962497562362,0.55877606099114,0.010008605372937796,0.20946937183277597,0.5825907256162494,0.7002658459462293,0.48530348230713805,0.3865261860964063,0.8026509751841063,0.26544198433081656,0.19762880155626414,0.7743656784232625,0.31577860505316274,0.5570757686066454,0.22685383190819003,0.48242264509572436
0.17215458360030655,0.2275245777671422,0.3621388518925033,0.444761763111186,0.7329089386131014,0.7989381725562662,0.24124412935477513,0.46836818869357677,0.7477616702286517,0.25992363041574296,0.4713443411470046,0.7721767839604579,0.7231984835381625,0.4820793035654331,0.3032917095963388,0.7382862817413256,0.4265404103920419,0.6621788658171327,0.27744717455618134,0.5301704575471167
0.5134033901578416,0.3327269900457903,0.29250492377970266,0.18443052129108622,0.428647805908678,0.4428937558009406,0.4340119389343254,0.4483746174506917,0.5836420481339168,0.5986753553223267,0.6042304127709154,0.5163862327049401,0.7015699624493849,0.26436192755781945,0.4632874693814792,0.3711698711515076,0.6203528584127659,0.6041913623390625,0.05475719604453211,0.628335758594572
0.43699373992608387,0.06896047685774387,0.3145355282378236,0.3753076806311622,0.7695665106350551,0.7691129685702984,0.21414363416916327,0.48102126570015824,0.4154827801090317,0.6254489094330595,0.6153043479973046,0.7562156266679214,0.593976419678373,0.4374257712272991,0.3038847948984013,0.6881228128724374,0.42971117014063454,0.7792865360062895,0.11828890545511006,0.4781859777717145
0.9135582928815159,0.44090919147613444,0.4049387855376142,0.9225427812629922,0.8435620405543334,0.34319118841535884,0.7574158405789576,0.2853381629251334,0.492539293086386,0.46948729551747337,0.2646288573824358,0.41778614096897965,0.7423056964204142,0.7267486806649007,0.6270637581514342,0.5300592889014005,0.4189604129134153,0.33485775748855773,0.4079840926309042,0.4393190120432662
0.5975724201164285,0.37865801455881265,0.0,0.753966452170376,0.39486229050402843,0.17366511402202522,0.4511609771195655,0.4301714804553056,0.6467428345003445,0.7049893625622772,0.6646587586998264,0.3412329921800133,0.4099846456714777,0.12448667982520922,0.2897809618959374,0.3976796068517614,0.46272262594869723,0.10145646936765823,0.7980131332178121,0.820133477123266
0.34710757032422823,0.1923312985720677,0.4947554178257233,0.7944759621801694,0.49008418951214516,0.264990247419724,0.6431324320316009,0.648466286952967,0.5202490226207434,0.466402353958804,0.4315243382246396,0.6406431324588696,0.48576127392294205,0.5934834410828433,0.6468357029728393,0.49277343108696986,0.45715421368789344,0.42322081909206977,0.2966711585172057,0.5449652600006405
0.568500638504477,0.192378470867891,0.26687410264396494,0.3872531012214957,0.37072535202250273,0.6336129145041178,0.41172941225840637,0.4178838273915885,0.600674265068706,0.439422104605255,0.7574822896557257,0.7112757038002038,0.6425687911080414,0.3255377300989448,0.24761822355780091,0.4688736239624011,0.7358787704448223,0.7743976754391195,0.1853366693315239,0.48059501544929173
0.18351271841222117,0.2848950319549748,0.3682542964085018,0.6933174711096665,0.7994948127398658,0.32201053165736226,0.6889142206661146,0.46696378767497276,0.46219557221126345,0.5701000496551157,0.4087729398654786,0.8344651875161639,0.7796974189599462,0.7438859062879545,0.5847391185587871,0.4887139142387926,0.5303203402408391,0.4699812403541031,0.45108094695402196,0.5631607682811437
0.06495714029569827,0.27624921540943703,0.20777040946244932,0.376722512554522,0.695491756948472,0.6787417738290973,0.20123179662090462,0.6943965152745143,0.6432805780970214,0.6956053754352534,0.5635838343322208,0.4879589061722934,0.5974139310274692,0.20628705783588958,0.1915770860762625,0.6150637038443947,0.2703517280789489,0.5145391419918048,0.20339863460940633,0.2895416286829051
0.6916308137888383,0.7293947207370806,0.2628656476590456,0.7075077208934771,0.39046527893993305,0.16281211400407236,0.4588579984584939,0.36399231568435564,0.5770800875414257,0.6003253434933745,0.7687491827614321,0.5718236927564831,0.27076330105336954,0.3981544671169238,0.5244961135863384,0.5010454638710912,0.3385002014203218,0.10330969985410182,0.5765813343665223,0.7068768737518728
0.12601563976929014,0.41791590777344667,0.5585638347718497,0.7697830144724768,0.23867521716775886,0.39171696305383535,0.6022082100833455,0.5930180863177271,0.16546054138979066,0.41435992626669466,0.39675780103864067,0.85393670721797,0.5593518863233365,0.7142941594442035,0.6060614952872159,0.6183361331988246,0.06572138633195845,0.31513292820028116,0.5154990819923073,0.44717991971363197
0.5789802185234677,0.17810491609221357,0.49635022261237216,0.575029271732109,0.7415557061105341,0.3327159866347352,0.6753049869852817,0.0,0.26720270832867177,0.5308107079668851,0.25143794150091114,0.6342533196903768,0.7994191034659315,0.6314707754687227,0.5899698682307906,0.5915406716794341,0.5279553466057805,0.3191093471575675,0.5040763388578309,0.45279472468115667
0.87251481927392,0.8751541323929828,0.24841966998721457,0.6678440149371412,0.6740552746650202,0.5161823626827147,0.3770796847364931,0.6873182136828512,0.7219553093176215,0.23542426397554328,0.5624864808807161,0.8884130104516645,0.21178533457592963,0.14725177637085007,0.4026907294911487,0.18447632130417663,0.3010780959490166,0.17045122112617916,0.6613079137716114,0.6341794713696652
0.5383721377766107,0.3482167091281756,0.5171734829063218,0.7366699901563425,0.3619437218493103,0.2485920615412299,0.6487910468476604,0.37687586794787375,0.44202218217058026,0.37031695738729037,0.46150138636987054,0.7237785330456785,0.705876431878087,0.78785788332123,0.4108894209850406,0.48795922771397016,0.3061322450951483,0.5012627000227595,0.5425400612078579,0.47137414218529683
0.6067942033535837,0.32584460567652807,0.8041467257281826,0.5936119082359241,0.7047005161523838,0.2808096093078244,0.6566846027653395,0.6511919882898104,0.22321669634792837,0.2819743041731879,0.02451048921064497,0.7172982979110074,0.9910897551386197,0.7561656322432597,0.5511507635355849,0.8625095922757058,0.0922734431458016,0.2567475608826577,0.7799837574363845,0.21200428950097921
0.5222925266882353,0.3324489679890378,0.2751714863124577,0.23383954443254334,0.6384858684123749,0.8155436990915208,0.3718453487401295,0.518207112326293,0.37465668053444917,0.638200408945273,0.8184144910614009,0.5621251969221055,0.6176935438736444,0.10503816345115036,0.1109737813175285,0.5259942396501445,0.6733164811435765,0.9493538447691672,0.16853329232897718,0.3889097794425406
0.3326167361350139,0.27778815558550185,0.6977524624882933,0.5990966464614319,0.2409918649204914,0.204784378140619,0.7442040226771492,0.39692089207921855,0.23648693838468465,0.5518475339479698,0.17106717094677187,0.7072529483739705,0.6736318983877694,0.7760336514333703,0.4680326016523332,0.6915344746345787,0.63989838365114,0.3291216059567671,0.5998653612743012,0.4307969561936909
0.5649190999341979,0.48336391655847627,0.4835137039630163,0.6266012684098468,0.8597976954675859,0.38433942460454035,0.7919785541157789,0.44163192815705904,0.18406309744002863,0.4639287776078276,0.35511884156841317,0.644765461498411,1.0,0.6955097413454131,0.6771323056207315,0.528790267584415,0.04387808819334266,0.2761053731949936,0.6393448806364386,0.525714498779632
0.2976097935896729,0.12423646628657659,0.41016324138697124,0.17761727191137067,0.29542960108691907,0.7369974283226988,0.3838454662564805,0.07807961349657888,0.437623256374539,0.44805681374824546,0.9173995168623669,0.745922784018991,0.4486368760003703,0.12228862856974304,0.18412411795460518,0.4013425435076585,0.4347394693364722,0.8693716026524434,0.198679700367267,0.3799177498925644
0.2728770721498514,0.20760272811416097,0.2805044791930711,0.4225643871329592,0.35647630754409326,0.5502286579359469,0.37562327180837796,0.7126044122890158,0.6503550680506893,0.38093616952345205,0.6199412086834397,0.8711164452022759,0.6457959954189357,0.3498624626586399,0.30696703724746843,0.5687157469135321,0.3065786714517328,0.5594508654229674,0.23076704400278839,0.4491645174688344
0.6356150270205106,0.751987708743413,0.5755122674835836,0.7958352961715018,0.6626250385505871,0.06347936410782146,0.44746119746877033,0.6039040419749454,0.3468723499718377,0.4707920146003173,0.9901773730722206,0.34670679057288223,0.24108059064113174,0.26782770635656394,0.6635097787954872,0.17470006885434775,0.36556874985730103,0.08628994835574905,0.5356830266035942,0.5803980501674775
0.6333173716384095,0.45604597565425675,0.10616884191342241,0.34960632142089665,0.5746579477089497,0.6012801329957371,0.23346571189007925,0.35075860510904877,0.5580789018665311,0.5463597796756052,0.6869294468216046,0.5569477650507343,0.9501121427648885,0.2925080134913449,0.11745637188265268,0.804686106797295,0.48975675954698417,0.5950778869085022,0.44798073381175424,0.38016484985373517
0.45816994141489764,0.328198425471127,0.16982485436303052,0.42786566241044677,0.591088191025183,0.5730275644513374,0.31861194772715584,0.4770983839336168,0.7848855848791699,0.5000319042178031,0.5347855854790213,0.666795155154722,0.7053202176248,0.3994074096677458,0.3219022650482443,0.5838919647051527,0.28311052888221677,0.33670850891854587,0.3370698525160333,0.4789231522482433
0.38359667769955325,0.16564786378290008,0.5677098861170362,0.7873175900581332,0.8561718744734134,0.16114449703911415,0.7948270649362725,0.05981086652268608,0.5919486038305737,0.6002677227455059,0.12835866157987408,0.4618794305675841,0.7726763280353333,0.5319998531373978,0.46136410942203626,0.5178986038202913,0.45000028742504283,0.34045178892792727,0.37427793426089895,0.3556946043386515
0.6978940426738689,0.21422663451998275,0.591863358971327,0.5540727736081527,0.5450254576063007,0.4132514068691926,0.8128571034196541,0.20666009227533566,0.30214480834567803,0.2485809736373102,0.33330375329917916,0.48979475591055727,0.6434321222737673,0.6502028251007653,0.6947331205993796,0.6590792845113039,0.14953437119432927,0.3305734229167264,0.6577969522804133,0.4525850215705625
0.5844968241780155,0.6578268175103936,0.3139875416515691,0.7741595453631245,0.4035740691649454,0.23788571782090961,0.33789998953753553,0.7011705925970323,0.6809213205832655,0.3937289202255421,0.9464749971771063,0.5579658648605865,0.3458042819213672,0.14915264784238552,0.49132699397570867,0.18296187501187905,0.2640416928816386,0.2510997490766323,0.5404668342621872,0.815926139411813
0.6410562950897787,0.6889608932406027,0.27488908986110905,0.6859800312115061,0.58055995748187,0.5127991008107815,0.3146640274362169,0.6411675381960951,0.7360834913751426,0.3858767761423506,0.45816374028595047,0.40014268343804615,0.37763161797267886,0.20950772299830722,0.4589865052798477,0.08782913701526507,0.29190983794925696,0.5706675045442356,0.5453049522204596,0.7871544804292911
0.6324295671794351,0.5986198663844293,0.4975520951414649,0.7785770331965698,0.5872881462276427,0.21406137233320632,0.8692128100967726,0.5900704438547523,0.3424520988978583,0.4719363678845228,0.15201103978185476,0.8760500885411759,0.8130016218631227,0.63353893955172,0.6252064590940787,0.6299701262551443,0.8119357332136716,0.11997550373451782,0.5207966590269195,0.4801735875092501
0.840379631458723,0.1326952604172636,0.6210973890953619,0.48879215485010075,0.744740294984399,0.568256438254432,0.8039922095005041,0.7972755664109656,0.2815316648604911,0.67770105040458,0.3177306987550026,0.5339279025300014,0.930904111540881,0.6482871104278837,0.5628997119081638,0.5918403136740321,0.585672110815553,0.37928910866223686,0.7514402737524011,0.21074150687925353
0.3914447483464869,0.11309403402097196,0.31618299783369797,0.32429273799717506,0.39083257110676617,0.7420083610391492,0.12720275072330872,0.6918555271727044,0.4451183987897748,0.6762490887896262,0.7663571658415961,0.5125603305712392,0.5977426669819151,0.27535099428929066,0.1785745532442704,0.684642712768712,0.45786036982264655,0.7022197108619632,0.23375374165983412,0.5147344874179233
0.4321486831288821,0.24957708959874494,0.8381870434851573,0.4870257972049688,0.25083402181430836,0.49167762856673525,0.9379517047299688,0.3270087330805501,0.16736158547247604,0.6116012434053082,0.4133959570907431,0.595655729214786,0.5619215921791965,0.7494649977675933,0.5762545942973961,0.5785234068966281,0.11611178243958192,0.3233439943061086,0.7862645377902845,0.3638243755386683
0.37906218745569986,0.8486010197027694,0.2991170800138294,0.8071230379421372,0.41609410709216665,0.40986802734002803,0.35614683513193224,0.4987907978065769,0.8536643310433248,0.5200218615515477,0.9197294107789697,0.577051047047678,0.1358239894575235,0.3479655090124705,0.5192114436210928,0.26308496105506285,0.5910230176587254,0.4071226815946303,0.5963698406969183,0.6019020099260547
0.35483176609887174,0.537440157484431,0.20745642321595062,0.5264308472814834,0.31940716913982453,0.33148445018356715,0.28873889864685864,0.08932732943863858,0.5513643936106766,0.8535602117540371,0.53189865203814,0.7787036138344693,0.4113384973268144,0.37618289782066466,0.567400706514793,0.5527215253344284,0.5030875712182534,0.3295933774210294,0.5830772338716534,0.8258959621788989
0.38249454512611425,0.5933282770117255,0.4400405451100332,0.6135437046517954,0.5329132904292686,0.30665217779119636,0.39156957294252276,0.5044398549807695,0.38385972803735485,0.5380479508356977,0.5035364315672413,0.7166209402374004,0.32394186884926623,0.12259692848034254,0.5582898489854593,0.28293579394852214,0.532151970300401,0.225791084003918,0.5674907009434127,0.7286133997799162
0.6080582095013374,0.3867764392827876,0.08987882298372013,0.7602774603886824,0.621441880839354,0.49028955439892546,0.3590199190565453,0.4624151878893136,0.6095604619678017,0.43256306913141573,0.4533409580908481,0.6692890107266455,0.5000552646650209,0.08342495993801341,0.5078202209358958,0.21794169655717785,0.5124900487443429,0.2097423793624973,0.5180879625336132,0.752270424831945
0.13699141865167253,0.2679828189666039,0.3175077457364618,0.0,0.6641969335506631,0.6219641805287055,0.48870409853873886,0.5958784673808146,0.4618304375052642,0.5913058760591962,0.6266648125416835,0.667586382267027,0.5350934985630013,0.41389358056109465,0.4164105284571393,0.6542519489242054,0.2977228271934623,0.6336378924724179,0.20420208399413736,0.22651507783920705
0.3084397133893874,0.27339714180672353,0.615556234361945,0.7782553069986783,0.6167667543223387,0.1830403322759186,0.8072494641182242,0.758185293682733,0.360041683893303,0.5309774238048586,0.14009348633380625,0.6870184733413576,0.6536186329752011,0.5593191774952456,0.6459004413493826,0.6698009843676969,0.49869984746130175,0.26219893469756794,0.4397817657121804,0.4122015087735625
0.4880634921669428,0.3110111744593893,0.2518976620961586,0.280618706146767,0.5324543177244316,0.5855540985470282,0.4076310819378467,0.11031368393160002,0.7632045980238573,0.7544065510389801,0.6808987251283831,0.8305403239992958,0.6294111401243303,0.3879681457466989,0.1555652682558722,0.6857580845488987,0.4110636460348331,0.4984947366526247,0.4287387316088218,0.19151815992547955
0.5971193061983423,0.9034038388263652,0.5299104384296975,0.5491073388944205,0.3819403020848872,0.22244815072236168,0.37355320907500883,0.10363266582537528,0.4937555434633351,0.5927601676139514,0.7489296460808215,0.974628923311178,0.3252094532944112,0.28368405892872817,0.7303156055610938,0.27215566104260747,0.15002414492384125,0.20885911112824845,0.36482494742696614,0.6764526422760226
0.7040664486414772,0.24723062931945117,0.30050543861917256,0.3090275336928201,0.8691322236099053,0.7344072096832669,0.21769303435663934,0.6008102926698379,0.39500375106504637,0.2567290508054688,0.5661460316012867,0.7015127512024592,0.7055316905224428,0.26866432057344536,0.24874493242611717,0.5889993812055332,0.4500922156133216,0.7714337099176911,0.14577142303272023,0.4088275188169233
0.5539309149440631,0.15955705986246693,0.23874487557413,0.2534715638975903,0.313491635666192,0.5615729176498354,0.1756861060202572,0.2845130283191458,0.6265938776335384,0.23236392507058584,0.8332628337936445,0.47773999928665295,0.6579140349573538,0.25206889051420983,0.20637002044589758,0.5517555953629674,0.4401992849608096,0.5928239542359989,0.2906104835598732,0.4354093724459084
0.9402006083193252,0.8323311783762436,0.404587639642351,0.5597957702339914,0.5649367778123394,0.19987385267474778,0.37895578967038046,0.4508837772105857,0.6472378108106922,0.32285293323228426,0.7599632049106825,0.6474623319140976,0.09771770771570543,0.35778410162098956,0.6227681248440031,0.20846753913687344,0.671327079455119,0.21036413893355171,0.6506810914350195,0.6473237990594156
0.20568276413739678,0.5604792933954634,0.20521452459837625,0.8057634761507526,0.670989524416573,0.45136759593480397,0.39955599742660936,0.5876177057298306,0.7520195057126453,0.5834268154880659,0.4764314152170999,0.683181286044951,0.4320073301486206,0.20912554007777878,0.6564115638404024,0.1672993576454695,0.45171124639841104,0.3047041740545594,0.6881995095300906,0.8306357875998827
0.4543057010101883,0.2221239279628736,0.3993727775798156,0.7778150635211571,0.849837263833978,0.24589907069209105,0.9923377625783951,0.5811773916909424,0.4355969398758815,0.3410551351241775,0.2061627642940546,0.4591981352866802,0.7012815380528127,0.6275005620363286,0.6019918213680225,0.5975798234069148,0.4258652445576721,0.31457647669538835,0.5572907435353103,0.36915245363269505
0.22832164371035485,0.2262906028946599,0.624419524480111,0.7122985292997813,0.6450609033522371,0.1910402019860616,0.8814309956841884,0.7913059892142902,0.37257437321975717,0.6413396161088774,0.23871279402592613,0.4808601159723637,0.6546899351806117,0.5985207855716227,0.4990521990240161,0.6401975997221774,0.4660392574491868,0.33638132229216916,0.5827250749039585,0.20920286743246636
0.240684691555128,0.871958793646438,0.5837609114521691,0.6346819394909369,0.19814392575273243,0.40579043518952296,0.2500347491631716,0.4553909997513181,0.5224583964278829,0.3533719966399802,0.6012031805850159,0.7940728056360993,0.2970667097907346,0.19643305154188656,0.5066935768824615,0.35618473926847394,0.4930245051726753,0.3578061868390005,0.4296615134026636,0.5583658640136947
0.80095481301054,0.5710578266159567,0.15351693938046373,0.7678924777019597,0.6605137618910125,0.23598604795337896,0.5260004084179793,0.5024518861967923,0.5249572721641811,0.12985902600561255,0.5503398418419354,0.7196204054840614,0.4155975229066019,0.24674004724560195,0.39694386994649844,0.33532876749179275,0.3063459908027041,0.2631293208868627,0.7159059174256189,0.8109326131194161
0.5990329159173219,0.168407282449489,0.7286582746000605,0.6035379055574708,0.38454543565312277,0.3429581001183105,0.4272858546310599,0.4438345462898391,0.29473386636418897,0.6348656980620289,0.1720815974332,0.6329466607190639,0.76709468785698,0.8502829220538908,0.5159806422299165,0.7734273792917274,0.6344383851879469,0.36608880082745976,0.6501825460762245,0.394771780330213
0.16971265829726084,0.24425797565966229,0.8875478743363405,0.6067344948053717,0.09891754438387845,0.35301707819720163,0.4996403185538988,0.575116796835473,0.39252464362267403,0.30694544843521826,0.25387354685665486,0.6129299311228713,0.7158777131487433,0.8829055594448256,0.45864300921713386,0.618010442462827,0.31644082436141163,0.36598576472434186,0.5868897276326913,0.4675673651188291
0.29041078978001106,0.7559226860492156,0.42668759244035886,0.5428412623256862,0.411227217368955,0.6463287145369768,0.0,0.1855639875487911,0.7229114066301199,0.4236935373776257,0.5733684685121282,0.6048019557219174,0.3771086289457844,0.3440658731378921,0.6201005214521301,0.2047466546279148,0.3205244087699538,0.4746878422598317,0.3738248415798119,0.678598018882364
